,Wcurtt,Scurtt,CleanFirm,Zt,Xt,G1t,G2t,Gngt,BCt,BDt,BXt,lBt,LdCt,LdDt,LdXt,lLdt,TCt,TDt,TXt,lTvt,Gtest,Kstt,Lt,dLt,Lcurtt,Ct,Wt,St,P1,P2,CFE,PNGt
53,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19667.394895449834,64097.09767146739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66987.90297113861,5000.0,28012.09702886139,0.0,47320.50807568878,0.0,50,45,0.5,40
54,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27845.76734740766,36251.33032405973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,71987.90297113861,5000.0,23012.09702886139,0.0,44142.13562373095,0.0,50,45,0.5,40
55,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26939.808254971504,9311.522069088198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76987.90297113861,5000.0,18012.09702886139,0.0,40000.00000000001,10048.0947161671,50,45,0.5,40
56,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9311.522069088198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81987.90297113861,5000.0,13012.09702886139,0.0,35176.38090205042,37499.99999999999,50,45,0.5,40
57,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18012.097028861353,-1.0913936421275139e-11,17111.492177418295,900.6048514430685,-4.038156475871801e-12,0.0,86987.90297113861,5000.0,8012.09702886139,0.0,30000.000000000004,74999.99999999999,50,45,0.5,40
58,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27272.72727272728,0.0,24000.000000000007,3272.7272727272734,0.0,0.0,0.0,0.0,18062.988854083673,1.0913936421275139e-11,34271.33158879777,903.1494427041845,4.038156475871801e-12,0.0,91987.90297113861,5000.0,3012.09702886139,0.0,24823.619097949584,112499.99999999999,50,45,0.5,40
59,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.00000000001,0.0,68000.00000000001,6000.000000000001,0.0,0.0,0.0,0.0,22062.42549738416,-1.0913936421275139e-11,55230.635811312735,1103.121274869209,-4.038156475871801e-12,0.0,87889.47978644884,-4098.423184689775,7110.5202135511645,0.0,20000.000000000004,139951.90528383292,50,45,0.5,40
60,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,112000.00000000001,6000.0,0.0,0.0,0.0,0.0,32968.38458982021,3.637978807091713e-12,86550.60117164193,1648.4192294910122,1.3460521586239338e-12,0.0,82889.47978644884,-5000.0,12110.520213551164,0.0,15857.86437626905,150000.0,50,45,0.5,40
61,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,156000.0,6000.0,0.0,0.0,0.0,0.0,24741.917421695285,0.0,110055.42272225245,1237.0958710847653,0.0,0.0,77889.47978644884,-5000.0,17110.520213551164,0.0,12679.491924311224,139951.90528383292,50,45,0.5,40
62,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,200000.0,6000.0,0.0,0.0,0.0,0.0,292.00368776981486,1.1652900866465643e-11,110332.82622563376,14.600184388490757,4.311573320592288e-12,0.0,72889.47978644884,-5000.0,22110.520213551164,0.0,10681.483474218632,112500.00000000001,50,45,0.5,40
63,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0867031173549828e-11,0.0,200000.0,-1.3040437408259792e-12,0.0,0.0,0.0,0.0,17110.5202135512,0.0,126587.8204285074,855.5260106775607,0.0,0.0,67889.47978644884,-5000.0,27110.520213551164,0.0,10000.0,75000.00000000001,50,45,0.5,40
64,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14707.996312230214,185292.0036877698,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,126587.82042850749,0.0,-3.230525180697441e-11,0.0,62889.479786448836,-5000.0,32110.520213551164,0.0,10681.483474218632,37499.99999999999,50,45,0.5,40
65,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3124.399587422715,182167.60410034706,0.0,0.0,0.0,0.0,0.0,0.0,86587.82042850749,40000.0,0.0,32037.493558547772,1.0,57889.479786448836,-5000.0,37110.520213551164,0.0,12679.491924311227,10048.094716167121,50,45,0.5,40
66,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22231.615410179787,159935.98869016726,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,14800.0,1.0,52889.479786448836,-5000.0,42110.520213551164,0.0,15857.864376269046,2.2496396739927862e-27,50,45,0.5,40
67,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27889.479786448843,132046.5089037184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,47889.479786448836,-5000.0,47110.520213551164,0.0,19999.999999999993,0.0,50,45,0.5,40
68,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18065.860688499248,113980.64821521916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,42889.479786448836,-5000.0,52110.520213551164,0.0,24823.619097949588,0.0,50,45,0.5,40
69,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7889.479786448839,106091.16842877032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37889.479786448836,-5000.0,57110.520213551164,0.0,29999.999999999996,0.0,50,45,0.5,40
70,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2286.901115601562,0.0,108103.6414104997,274.42813387218746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32889.479786448836,-5000.0,62110.520213551164,0.0,35176.380902050405,0.0,50,45,0.5,40
71,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2306.0060241524625,0.0,110132.92671175385,276.7207228982955,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,37693.99397584752,4804.514189398687,57306.00602415248,0.0,39999.999999999985,0.0,50,45,0.5,40
72,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1448.1416478834337,0.0,111407.29136189127,173.77699774601203,0.0,0.0,0.0,0.0,-7.362910076033728e-12,-6.994764572232042e-12,0.0,-3.6814550380168673e-13,-2.5880628917258556e-12,0.0,42693.99397584752,5000.0,52306.00602415248,0.0,44142.13562373095,0.0,50,45,0.5,40
73,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,373.48590015873197,111033.80546173254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,47693.99397584751,4999.999999999985,47306.00602415249,0.0,47320.50807568878,0.0,50,45,0.5,40
74,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3375.4774500661442,107658.3280116664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52693.99397584751,5000.0,42306.00602415249,0.0,49318.516525781364,0.0,50,45,0.5,40
75,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7693.993975847508,99964.33403581889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57693.99397584751,5000.0,37306.00602415249,0.0,50000.0,0.0,50,45,0.5,40
76,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13375.477450066144,86588.85658575274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62693.99397584751,5000.0,32306.00602415249,0.0,49318.516525781364,0.0,50,45,0.5,40
77,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20373.485900158732,66215.37068559401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67693.99397584751,5000.0,27306.00602415249,0.0,47320.50807568878,0.0,50,45,0.5,40
78,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28551.858352116556,37663.512333477454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,72693.99397584751,5000.0,22306.00602415249,0.0,44142.13562373095,0.0,50,45,0.5,40
79,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27645.899259680373,10017.613073797096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77693.99397584751,5000.0,17306.00602415249,0.0,40000.00000000001,10048.0947161671,50,45,0.5,40
80,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10017.613073797096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82693.99397584751,5000.0,12306.006024152492,0.0,35176.38090205042,37499.99999999999,50,45,0.5,40
81,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,17306.006024152448,1.8189894035458565e-11,16440.705722944807,865.3003012076232,6.730260793119669e-12,0.0,87693.99397584751,5000.0,7306.006024152492,0.0,30000.000000000004,74999.99999999999,50,45,0.5,40
82,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27272.727272727272,0.0,24000.0,3272.7272727272725,0.0,0.0,0.0,0.0,17886.682500218478,-2.1827872842550278e-11,33433.05409815238,894.3341250109247,-8.076312951743602e-12,0.0,92164.2093250038,4470.215349156293,2835.7906749961985,0.0,24823.619097949584,112499.99999999999,50,45,0.5,40
83,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,68000.0,6000.0,0.0,0.0,0.0,0.0,22787.695958829125,-1.8189894035458565e-11,55081.36525904007,1139.3847979414572,-6.730260793119669e-12,0.0,87164.2093250038,-5000.0,7835.7906749961985,0.0,20000.000000000004,139951.90528383292,50,45,0.5,40
84,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,112000.0,6000.0,0.0,0.0,0.0,0.0,33693.65505126525,1.0913936421275139e-11,87090.33755774204,1684.6827525632639,4.038156475871801e-12,0.0,82164.2093250038,-5000.0,12835.790674996199,0.0,15857.86437626905,150000.0,50,45,0.5,40
85,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,156000.0,6000.0,0.0,0.0,0.0,0.0,25467.187883140305,-1.4551915228366852e-11,111284.16604672534,1273.3593941570164,-5.384208634495735e-12,0.0,77164.2093250038,-5000.0,17835.7906749962,0.0,12679.491924311224,139951.90528383292,50,45,0.5,40
86,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,200000.0,6000.0,0.0,0.0,0.0,0.0,1017.2741492148489,1.1596057447604835e-11,112250.57648847943,50.86370746074249,4.290541255613789e-12,0.0,72164.2093250038,-5000.0,22835.7906749962,0.0,10681.483474218632,112500.00000000001,50,45,0.5,40
87,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,17835.790674996213,-7.275957614183426e-12,129194.57762972584,891.7895337498114,-2.6921043172478676e-12,0.0,67164.2093250038,-5000.0,27835.7906749962,0.0,10000.0,75000.00000000001,50,45,0.5,40
88,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13982.72585078518,186017.27414921482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129194.57762972584,0.0,0.0,0.0,62164.2093250038,-5000.0,32835.7906749962,0.0,10681.483474218632,37499.99999999999,50,45,0.5,40
89,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1434.6289615269452,184582.6451876879,0.0,0.0,0.0,0.0,0.0,0.0,89194.57762972584,40000.0,0.0,33001.99372299856,1.0,57164.2093250038,-5000.0,37835.7906749962,0.0,12679.491924311227,10048.094716167121,50,45,0.5,40
90,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21506.344948734757,163076.30023895312,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,-0.0,0.0,14800.0,1.0,52164.2093250038,-5000.0,42835.7906749962,0.0,15857.864376269046,2.2496396739927862e-27,50,45,0.5,40
91,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27164.20932500381,135912.0909139493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,47164.2093250038,-5000.0,47835.7906749962,0.0,19999.999999999993,0.0,50,45,0.5,40
92,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17340.590227054214,118571.50068689509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,42164.2093250038,-5000.0,52835.7906749962,0.0,24823.619097949588,0.0,50,45,0.5,40
93,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7164.2093250038015,111407.29136189129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37164.2093250038,-5000.0,57835.7906749962,0.0,29999.999999999996,0.0,50,45,0.5,40
94,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1966.583312814706,0.0,113137.88467716823,235.9899975377647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33209.79758923569,-3954.41173576811,61790.20241076431,0.0,35176.380902050405,0.0,50,45,0.5,40
95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1790.2024107642937,0.0,114713.26279864085,214.82428929171525,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,38209.79758923569,5000.0,56790.20241076431,0.0,39999.999999999985,0.0,50,45,0.5,40
96,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,932.3380344953831,0.0,115533.72026899678,111.88056413944597,0.0,0.0,0.0,0.0,-1.2452561508679034e-10,-4.405793269522775e-12,-1.1389354106292805e-10,-6.226280754339523e-12,-1.6301435097234267e-12,0.0,43209.79758923569,5000.0,51790.20241076431,0.0,44142.13562373095,0.0,50,45,0.5,40
97,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,889.2895135469153,114644.43075544987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389354106292805e-10,0.0,0.0,0.0,48209.79758923569,5000.0,46790.20241076431,0.0,47320.50807568878,0.0,50,45,0.5,40
98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3891.2810634543275,110753.14969199554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389354106292805e-10,0.0,0.0,0.0,53209.79758923569,5000.0,41790.20241076431,0.0,49318.516525781364,0.0,50,45,0.5,40
99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8209.797589235692,102543.35210275985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389354106292805e-10,0.0,0.0,0.0,58209.79758923569,5000.0,36790.20241076431,0.0,50000.0,0.0,50,45,0.5,40
100,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13891.281063454328,88652.07103930552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389354106292805e-10,0.0,0.0,0.0,63209.79758923569,5000.0,31790.20241076431,0.0,49318.516525781364,0.0,50,45,0.5,40
101,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20889.289513546915,67762.7815257586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389354106292805e-10,0.0,0.0,0.0,68209.79758923569,5000.0,26790.20241076431,0.0,47320.50807568878,0.0,50,45,0.5,40
102,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29067.66196550474,38695.119560253865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389354106292805e-10,0.0,0.0,0.0,73209.79758923569,5000.0,21790.20241076431,0.0,44142.13562373095,0.0,50,45,0.5,40
103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28161.70287306859,10533.41668718528,0.0,0.0,0.0,0.0,0.0,0.0,-2.3690040669319986e-12,-1.1152453699599605e-10,0.0,-8.765315047648395e-13,0.0,78209.79758923569,5000.0,16790.20241076431,0.0,40000.00000000001,10048.0947161671,50,45,0.5,40
104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10533.41668718528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1152453699599605e-10,0.0,0.0,0.0,83209.79758923569,5000.0,11790.202410764308,0.0,35176.38090205042,37499.99999999999,50,45,0.5,40
105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16790.202410764276,-1.511809860806566e-11,15950.692290225965,839.5101205382146,-5.5936964849842944e-12,0.0,88209.79758923569,5000.0,6790.202410764308,0.0,30000.000000000004,74999.99999999999,50,45,0.5,40
106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27272.72727272728,0.0,24000.000000000007,3272.7272727272734,0.0,0.0,0.0,0.0,18417.911243246173,1.4551915228366852e-11,33447.707971309814,920.8955621623095,5.384208634495735e-12,0.0,91632.98058197611,3423.182992740418,3367.0194180238905,0.0,24823.619097949584,112499.99999999999,50,45,0.5,40
107,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49999.99999999999,0.0,68000.0,5999.999999999999,0.0,0.0,0.0,0.0,23318.92470185668,-7.275957614183426e-12,55600.686438073666,1165.946235092835,-2.6921043172478676e-12,0.0,86632.98058197611,-5000.0,8367.01941802389,0.0,20000.000000000004,139951.90528383292,50,45,0.5,40
108,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,112000.0,6000.0,0.0,0.0,0.0,0.0,34224.88379429294,1.4551915228366852e-11,88114.32604265194,1711.2441897146484,5.384208634495735e-12,0.0,81632.98058197611,-5000.0,13367.01941802389,0.0,15857.86437626905,150000.0,50,45,0.5,40
109,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,156000.0,6000.0,0.0,0.0,0.0,0.0,25998.416626167993,7.275957614183426e-12,112812.82183751152,1299.9208313084007,2.6921043172478676e-12,0.0,76632.98058197611,-5000.0,18367.01941802389,0.0,12679.491924311224,139951.90528383292,50,45,0.5,40
110,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,200000.0,6000.0,0.0,0.0,0.0,0.0,1548.5028922425408,-7.275957614183426e-12,114283.89958514195,77.42514461212711,-2.6921043172478676e-12,0.0,71632.98058197611,-5000.0,23367.01941802389,0.0,10681.483474218632,112500.00000000001,50,45,0.5,40
111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.955884461117535e-12,0.0,200000.0,-2.3470613533410416e-13,0.0,0.0,0.0,0.0,18367.019418023843,6.184563972055912e-11,131732.56803226453,918.350970901193,2.2882886696606875e-11,0.0,66632.98058197611,-5000.0,28367.01941802389,0.0,10000.0,75000.00000000001,50,45,0.5,40
112,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13451.497107757486,186548.5028922425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131732.56803226453,0.0,0.0,0.0,61632.98058197611,-5000.0,33367.01941802389,0.0,10681.483474218632,37499.99999999999,50,45,0.5,40
113,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186548.5028922425,0.0,0.0,0.0,0.0,0.0,0.0,91636.19984188571,40096.36819037883,0.0,33905.393941497714,1.0,56632.98058197611,-5000.0,38367.01941802389,0.0,12679.491924311227,10048.094716167121,50,45,0.5,40
114,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20939.4599752669,165609.04291697562,0.0,0.0,0.0,0.0,0.0,0.0,40096.36819037883,-0.0,0.0,14835.656230440167,1.0,51632.98058197611,-5000.0,43367.01941802389,0.0,15857.864376269046,2.2496396739927862e-27,50,45,0.5,40
115,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26632.980581976117,138976.0623349995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,46632.98058197611,-5000.0,48367.01941802389,0.0,19999.999999999993,0.0,50,45,0.5,40
116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16809.36148402652,122166.70085097298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,41632.98058197611,-5000.0,53367.01941802389,0.0,24823.619097949588,0.0,50,45,0.5,40
117,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6632.9805819761095,115533.72026899687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36632.98058197611,-5000.0,58367.01941802389,0.0,29999.999999999996,0.0,50,45,0.5,40
118,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1578.7610471093067,0.0,116923.02999045305,189.45132565311678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33597.61985494109,-3035.3607270350185,61402.38014505891,0.0,35176.380902050405,0.0,50,45,0.5,40
119,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1402.3801450588944,0.0,118157.12451810486,168.28561740706732,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,38597.61985494109,5000.0,56402.38014505891,0.0,39999.999999999985,0.0,50,45,0.5,40
120,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,544.5157687898629,0.0,118636.29839463993,65.34189225478355,0.0,0.0,0.0,0.0,-3.1555328897287405e-12,-2.9977562452423033e-12,0.0,-1.5777664448643716e-13,-1.1091698107396521e-12,0.0,43597.61985494109,5000.0,51402.38014505891,0.0,44142.13562373095,0.0,50,45,0.5,40
121,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1277.1117792523,117359.18661538763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,48597.61985494108,4999.999999999985,46402.38014505892,0.0,47320.50807568878,0.0,50,45,0.5,40
122,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4279.103329159712,113080.08328622792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53597.61985494108,5000.0,41402.38014505892,0.0,49318.516525781364,0.0,50,45,0.5,40
123,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8597.619854941076,104482.46343128684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58597.61985494108,5000.0,36402.38014505892,0.0,50000.0,0.0,50,45,0.5,40
124,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14279.103329159712,90203.36010212713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63597.61985494108,5000.0,31402.380145058924,0.0,49318.516525781364,0.0,50,45,0.5,40
125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21277.1117792523,68926.24832287483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68597.61985494108,5000.0,26402.380145058924,0.0,47320.50807568878,0.0,50,45,0.5,40
126,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29455.484231210125,39470.76409166471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,73597.61985494108,5000.0,21402.380145058924,0.0,44142.13562373095,0.0,50,45,0.5,40
127,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28549.52513877397,10921.238952890664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78597.61985494108,5000.0,16402.380145058924,0.0,40000.00000000001,10048.0947161671,50,45,0.5,40
128,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10921.238952890664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83597.61985494108,5000.0,11402.380145058924,0.0,35176.38090205042,37499.99999999999,50,45,0.5,40
129,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16402.380145058898,-1.8189894035458565e-12,15582.261137805954,820.1190072529456,-6.730260793119669e-13,0.0,88597.61985494108,5000.0,6402.3801450589235,0.0,30000.000000000004,74999.99999999999,50,45,0.5,40
130,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27272.727272727294,0.0,24000.00000000002,3272.7272727272752,0.0,0.0,0.0,0.0,18817.33135078574,5.4569682106375694e-12,33458.7259210524,940.8665675392878,2.0190782379359005e-12,0.0,91233.56047443653,2635.94061949545,3766.4395255634736,0.0,24823.619097949584,112499.99999999999,50,45,0.5,40
131,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49999.99999999998,0.0,68000.0,5999.999999999997,0.0,0.0,0.0,0.0,23718.344809396334,-1.0913936421275139e-11,55991.153489978926,1185.9172404698177,-4.038156475871801e-12,0.0,86233.56047443653,-5000.0,8766.439525563474,0.0,20000.000000000004,139951.90528383292,50,45,0.5,40
132,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,112000.0,6000.0,0.0,0.0,0.0,0.0,34624.30390183252,0.0,88884.24219671982,1731.2151950916277,0.0,0.0,81233.56047443653,-5000.0,13766.439525563474,0.0,15857.86437626905,150000.0,50,45,0.5,40
133,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,156000.0,6000.0,0.0,0.0,0.0,0.0,26397.836733707576,-3.637978807091713e-12,113962.18709374202,1319.89183668538,-1.3460521586239338e-12,0.0,76233.56047443653,-5000.0,18766.439525563474,0.0,12679.491924311224,139951.90528383292,50,45,0.5,40
